Sector_12,Fiscal_Year,Budget_Amount,GDP_Growth_Rate,Inflation_CPI,Exchange_Rate_USD,Fiscal_Deficit_GDP,Global_GDP_Growth,Election_Year,High_Inflation,GDP_Growth_Lag1,Inflation_Lag1,Sector_Share_GDP,Year_End,Budget_Lag1,Budget_Lag2,Budget_Growth_Lag1,Sector_Share_Lag1,Sector_Share_Growth,Budget_Log,Share_Log,Budget_Log_Diff1,Share_Log_Diff1,Budget_LogDiff1_MA3,Share_LogDiff1_MA3,Trend,Inflation_x_Election,GDPGrowth_x_Election
agriculture forestry fishing,17-18,179585.82,6.45385134497769,3.6,64.45,3.5,3.6,0.0,0.0,6.79538341897911,4.5,15.0,2018,41329.78,21637.71,3.345191772131379,15.6,-0.038461538461538436,12.098408478503867,2.70805020110221,1.4690698940221765,-0.03922071315328113,0.14616004425051976,-0.041721047651335365,11,0.0,0.0
agriculture forestry fishing,18-19,195697.09,3.87143694070356,3.4,69.92,3.4,2.8,0.0,0.0,6.45385134497769,3.6,14.6,2019,179585.82,41329.78,0.08971348628750309,15.0,-0.026666666666666727,12.184323283575095,2.681021528714291,0.08591480507122817,-0.027028672387919173,0.7340434595883701,-0.03259924775870878,12,0.0,0.0
agriculture forestry fishing,19-20,279726.11,5.77772470686801,4.8,74.53,4.6,-2.9,1.0,1.0,3.87143694070356,3.4,14.2,2020,195697.09,179585.82,0.42938308382613144,14.6,-0.0273972602739726,12.541566224851085,2.653241964607215,0.3572429412759899,-0.027779564107075938,0.6374092134564648,-0.03134298321609208,13,4.8,5.77772470686801
agriculture forestry fishing,20-21,290868.94999999995,9.68959249192875,6.2,73.23,9.2,6.2,0.0,0.0,5.77772470686801,4.8,14.5,2021,279726.11,195697.09,0.03983482271283134,14.2,0.021126760563380254,12.580628101075865,2.6741486494265287,0.03906187622478008,0.020906684819313792,0.16073987419066604,-0.011300517225227106,14,0.0,0.0
agriculture forestry fishing,21-22,329266.55,7.60936497768895,5.5,74.57,6.7,3.4,0.0,1.0,9.68959249192875,6.2,14.3,2022,290868.94999999995,279726.11,0.1320099653125575,14.5,-0.013793103448275779,12.704622884097752,2.6602595372658615,0.12399478302188705,-0.013889112160667239,0.173433200174219,-0.006920663816143128,15,0.0,0.0
agriculture forestry fishing,22-23,219625.78000000003,9.19075493028345,6.7,81.35,6.4,2.8,0.0,0.0,7.60936497768895,5.5,14.0,2023,329266.55,290868.94999999995,-0.3329848416123653,14.3,-0.020979020979021046,12.299680376991345,2.6390573296152584,-0.4049425071064068,-0.0212022076506031,-0.08062861595324655,-0.004728211663985515,16,0.0,0.0
agriculture forestry fishing,23-24,253185.88,6.48422363033757,5.4,81.94,5.6,3.2,0.0,0.0,9.19075493028345,6.7,15.5,2024,219625.78000000003,329266.55,0.1528058318108192,14.0,0.1071428571428572,12.441879201504433,2.740840023925201,0.14219882451308763,0.10178269430994247,-0.04624963319047737,0.022230458166224043,17,0.0,0.0
communication broadcasting culture and toursim,05-06,8893.52,8.06073257166651,4.2,44.27,4.0,4.1,0.0,0.0,,,16.7,2006,,,,,,9.09307820064642,2.8154087194227095,,,,,1,0.0,0.0
communication broadcasting culture and toursim,06-07,8686.48,7.6608150670107,6.6,45.28,3.4,4.3,0.0,1.0,8.06073257166651,4.2,17.0,2007,8893.52,,-0.02327987118711161,16.7,0.017964071856287456,9.069523072908003,2.833213344056216,-0.02355512773841717,0.017804624633506627,-0.02355512773841717,0.017804624633506627,2,0.0,0.0
communication broadcasting culture and toursim,07-08,9808.84,3.08669805921981,6.2,40.24,2.7,3.0,0.0,1.0,7.6608150670107,6.6,17.1,2008,8686.48,8893.52,0.12920768826958673,17.0,0.00588235294117645,9.191039298880664,2.8390784635086144,0.12151622597266076,0.005865119452398204,0.0489805491171218,0.011834872042952416,3,0.0,0.0
communication broadcasting culture and toursim,09-10,27810.86,8.49758470221235,12.3,47.42,6.4,4.6,1.0,1.0,7.86188883286074,9.1,17.4,2010,9808.84,8686.48,1.8352853140636407,17.1,0.01754385964912264,10.233181870877882,2.856470206220483,1.0421425719972177,0.01739174271186883,0.3800345567438204,0.013687162265924554,4,12.3,8.49758470221235
communication broadcasting culture and toursim,10-11,26793.57,5.24131619937695,10.5,45.58,6.5,3.3,0.0,1.0,8.49758470221235,12.3,17.6,2011,27810.86,9808.84,-0.03657887602181309,17.4,0.011494252873563315,10.195917212339117,2.8678989020441064,-0.03726465853876526,0.011428695823623158,0.3754647131437044,0.011561852662630065,5,0.0,0.0
communication broadcasting culture and toursim,11-12,21702.46,5.45638755166587,8.4,47.92,5.9,3.5,0.0,1.0,5.24131619937695,10.5,17.7,2012,26793.57,27810.86,-0.19001237983590846,17.6,0.005681818181818121,9.985180897158632,2.8735646395797834,-0.21073631518048508,0.005665737535677007,0.2647138660926558,0.011495392023722998,6,0.0,0.0
communication broadcasting culture and toursim,12-13,35015.68,6.38610640094825,10.2,53.21,5.9,3.4,0.0,1.0,5.45638755166587,8.4,17.8,2013,21702.46,26793.57,0.6134429000214723,17.7,0.005649717514124353,10.463551240149512,2.8791984572980396,0.4783703429908801,0.005633817718256218,0.07678978975720992,0.007576083692518794,7,0.0,0.0
communication broadcasting culture and toursim,13-14,38654.68,7.41022760508854,9.4,60.5,4.5,3.6,0.0,1.0,6.38610640094825,10.2,17.8,2014,35015.68,21702.46,0.10392487022956565,17.8,0.0,10.56242313336046,2.8791984572980396,0.0988718932109478,0.0,0.12216864034044761,0.0037665184179777413,8,0.0,0.0
communication broadcasting culture and toursim,15-16,34711.33,8.25630550179086,4.9,65.46,3.9,3.3,0.0,0.0,7.99625378571471,5.9,17.8,2016,38654.68,35015.68,-0.10201481424758918,17.8,0.0,10.454821425609492,2.8791984572980396,-0.10760170775096789,0.0,0.15654684281695333,0.0018779392394187393,9,0.0,0.0
communication broadcasting culture and toursim,16-17,59671.0,6.79538341897911,4.5,67.07,3.5,3.8,0.0,0.0,8.25630550179086,4.9,18.1,2017,34711.33,38654.68,0.7190640635204699,17.8,0.016853932584269593,10.996601419215988,2.89591193827178,0.5417799936064966,0.01671348097374059,0.17768339302215885,0.005571160324580197,10,0.0,0.0
communication broadcasting culture and toursim,17-18,49264.71,6.45385134497769,3.6,64.45,3.5,3.6,0.0,0.0,6.79538341897911,4.5,18.2,2018,59671.0,34711.33,-0.17439442945484407,18.1,0.0055248618784529135,10.804963282207229,2.9014215940827497,-0.1916381370087592,0.005509655810969516,0.08084671628225652,0.007407712261570036,11,0.0,0.0
communication broadcasting culture and toursim,18-19,98490.44,3.87143694070356,3.4,69.92,3.4,2.8,0.0,0.0,6.45385134497769,3.6,18.3,2019,49264.71,59671.0,0.9992087642452376,18.2,0.005494505494505475,11.497714766612395,2.9069010598473755,0.6927514844051661,0.005479465764625768,0.3476311136676345,0.009234200849778626,12,0.0,0.0
communication broadcasting culture and toursim,19-20,181207.1,5.77772470686801,4.8,74.53,4.6,-2.9,1.0,1.0,3.87143694070356,3.4,18.2,2020,98490.44,49264.71,0.8398445575022306,18.3,-0.005464480874317057,12.107395855046331,2.9014215940827497,0.6096810884339359,-0.005479465764625768,0.37026481194344757,0.0018365519369898387,13,4.8,5.77772470686801
communication broadcasting culture and toursim,20-21,230130.90999999997,9.68959249192875,6.2,73.23,9.2,6.2,0.0,0.0,5.77772470686801,4.8,18.6,2021,181207.1,98490.44,0.26998837242028584,18.2,0.021978021978022122,12.346403599900341,2.9231615807191558,0.23900774485401044,0.021739986636406083,0.5138134392310375,0.007246662212135361,14,0.0,0.0
communication broadcasting culture and toursim,21-22,214101.45,7.60936497768895,5.5,74.57,6.7,3.4,0.0,1.0,9.68959249192875,6.2,18.6,2022,230130.90999999997,181207.1,-0.06965365930200318,18.6,0.0,12.27420524709104,2.9231615807191558,-0.07219835280930198,0.0,0.25883016015954813,0.005420173623926772,15,0.0,0.0
communication broadcasting culture and toursim,22-23,250087.59,9.19075493028345,6.7,81.35,6.4,2.8,0.0,0.0,7.60936497768895,5.5,18.5,2023,214101.45,230130.90999999997,0.16807985186461827,18.6,-0.005376344086021612,12.42956649548265,2.917770732084279,0.15536124839161047,-0.005390848634876821,0.10739021347877298,0.005449712667176421,16,0.0,0.0
communication broadcasting culture and toursim,23-24,262565.88,6.48422363033757,5.4,81.94,5.6,3.2,0.0,0.0,9.19075493028345,6.7,17.5,2024,250087.59,214101.45,0.04989567855006327,18.5,-0.05405405405405406,12.478257300954326,2.8622008809294686,0.0486908054716757,-0.05556985115481039,0.043951233684661396,-0.02032023326322907,17,0.0,0.0
defense security,05-06,113967.82,8.06073257166651,4.2,44.27,4.0,4.1,0.0,0.0,,,1.8,2006,,,,,,11.643671406826181,0.5877866649021191,,,,,1,0.0,0.0
defense security,06-07,48266.09,7.6608150670107,6.6,45.28,3.4,4.3,0.0,1.0,8.06073257166651,4.2,1.8,2007,113967.82,,-0.5764936979578973,1.8,0.0,10.78448452268046,0.5877866649021191,-0.8591868841457213,0.0,-0.8591868841457213,0.0,2,0.0,0.0
defense security,07-08,54387.39,3.08669805921981,6.2,40.24,2.7,3.0,0.0,1.0,7.6608150670107,6.6,1.8,2008,48266.09,113967.82,0.12682402904399348,1.8,0.0,10.903887604503332,0.5877866649021191,0.11940308182287218,0.0,-0.36989190116142456,0.0,3,0.0,0.0
defense security,09-10,87219.78,8.49758470221235,12.3,47.42,6.4,4.6,1.0,1.0,7.86188883286074,9.1,1.9,2010,54387.39,48266.09,0.6036765139860545,1.8,0.05555555555555558,11.376186419036319,0.6418538861723947,0.47229881453298717,0.054067221270275634,-0.08916166259662066,0.01802240709009188,4,12.3,8.49758470221235
defense security,10-11,329832.97,5.24131619937695,10.5,45.58,6.5,3.3,0.0,1.0,8.49758470221235,12.3,2.0,2011,87219.78,54387.39,2.7816303824659956,1.9,0.05263157894736836,12.706341653789593,0.6931471805599453,1.3301552347532741,0.05129329438755059,0.6406190437030445,0.035120171885942075,5,0.0,0.0
defense security,11-12,249362.15,5.45638755166587,8.4,47.92,5.9,3.5,0.0,1.0,5.24131619937695,10.5,2.0,2012,329832.97,87219.78,-0.2439744577384122,2.0,0.0,12.426661536476555,0.6931471805599453,-0.2796801173130383,0.0,0.507591310657741,0.035120171885942075,6,0.0,0.0
defense security,12-13,141818.58,6.38610640094825,10.2,53.21,5.9,3.4,0.0,1.0,5.45638755166587,8.4,2.0,2013,249362.15,329832.97,-0.4312746341014465,2.0,0.0,11.862303914115715,0.6931471805599453,-0.5643576223608395,0.0,0.16203916502646543,0.017097764795850196,7,0.0,0.0
defense security,13-14,156254.41999999998,7.41022760508854,9.4,60.5,4.5,3.6,0.0,1.0,6.38610640094825,10.2,2.1,2014,141818.58,249362.15,0.10179089368967031,2.0,0.050000000000000044,11.95924085519855,0.7419373447293773,0.09693694108283424,0.04879016416943205,-0.24903359953034787,0.01626338805647735,8,0.0,0.0
